firm_crd,firm_name,entity_id,schedule,name,jurisdiction,title_or_status,date,ownership_code,control_person,is_entity,relationship_type
105541,PVG ASSET MANAGEMENT CORP,6235,A,"ADAMS, PATRICK, S",I,CHIEF EXECUTIVE OFFICER,01/2009,E,Y,False,wholly_owned
105541,PVG ASSET MANAGEMENT CORP,6235,A,"ADAMS, PATRICK, S",I,CEO/CCO,06/2024,E,Y,False,wholly_owned
105552,"AMERICAN BEACON ADVISORS, INC.",10486,A,"BEHAN, ROSEMARY, KAVANAUGH",I,"CHIEF LEGAL OFFICER, SENIOR VICE PRESIDENT AND SECRETARY",01/2006,NA,N,False,
105552,"AMERICAN BEACON ADVISORS, INC.",10486,A,"SEARS, CHRISTINA, ELAINE",I,CHIEF COMPLIANCE OFFICER AND SENIOR VICE PRESIDENT,09/2004,NA,N,False,
105552,"AMERICAN BEACON ADVISORS, INC.",10486,A,"RESOLUTE INVESTMENT MANAGERS, INC.",DE,SOLE SHAREHOLDER,04/2015,E,Y,True,wholly_owned
105552,"AMERICAN BEACON ADVISORS, INC.",10486,A,"BARTELS, PATRICK, JOSEPH",I,DIRECTOR,01/2024,NA,N,False,
105552,"AMERICAN BEACON ADVISORS, INC.",10486,A,"GOLDMAN, RICHARD, MARK",I,DIRECTOR,01/2024,NA,N,False,
105552,"AMERICAN BEACON ADVISORS, INC.",10486,A,"DONATH, JAME, NMN",I,DIRECTOR,01/2024,NA,N,False,
105552,"AMERICAN BEACON ADVISORS, INC.",10486,A,"Hill, Kirstin, NILSSON",I,DIRECTOR,01/2024,NA,N,False,
105552,"AMERICAN BEACON ADVISORS, INC.",10486,A,"Harris, Rebecca, Lynn",I,CHIEF OPERATING OFFICER,05/2024,NA,Y,False,
105552,"AMERICAN BEACON ADVISORS, INC.",10486,A,"STUMM, GREGORY, JOHN",I,"PRESIDENT AND CEO, DIRECTOR",06/2024,NA,Y,False,
105552,"AMERICAN BEACON ADVISORS, INC.",10486,A,"RESOLUTE ACQUISITION, INC.",DE,"RESOLUTE INVESTMENT MANAGERS, INC.",SHAREHOLDER,E,Y,True,wholly_owned
105552,"AMERICAN BEACON ADVISORS, INC.",10486,A,"RESOLUTE TOPCO, INC.",DE,"RESOLUTE ACQUISITION, INC.",SHAREHOLDER,E,Y,True,wholly_owned
105559,OPPENHEIMER ASSET MANAGEMENT,7675,A,E.A. VINER INTERNATIONAL CO.,DE,DIRECT PARENT,10/1986,E,Y,True,wholly_owned
105559,OPPENHEIMER ASSET MANAGEMENT,7675,A,OPPENHEIMER HOLDINGS INC,DE,,EA VINER INTERNATIONAL CO,,ULTIMATE PARENT,True,
105559,OPPENHEIMER ASSET MANAGEMENT,7675,A,PHASE II FINANCIAL LTD,FE,,OPPENHEIMER HOLDINGS INC,,HOLDING COMPANY,True,
105559,OPPENHEIMER ASSET MANAGEMENT,7675,A,"LOWENTHAL, ALBERT, GRINSFELDER",I,,PHASE II FINANCIAL LTD,,OWNER,False,
105581,SHAPIRO CAPITAL MANAGEMENT LLC,11183,A,"SHAPIRO CAPITAL MANAGEMENT COMPANY, INC.",DE,MEMBER,,,B,True,
105581,SHAPIRO CAPITAL MANAGEMENT LLC,11183,A,"SHAPIRO, HARRY, BERNARD",I,PORTFOLIO MANAGER/ANALYST/DIRECTOR,,,A,False,
105581,SHAPIRO CAPITAL MANAGEMENT LLC,11183,A,"RESOLUTE INVESTMENT MANAGERS, INC",DE,SHAREHOLDER,,,D,True,
105581,SHAPIRO CAPITAL MANAGEMENT LLC,11183,A,"SHAPIRO, LOUIS, STEVEN",I,PRESIDENT/CFO/SENIOR PORTFOLIO MANAGER/DIRECTOR,,,B,False,
105581,SHAPIRO CAPITAL MANAGEMENT LLC,11183,A,"Harris, Rebecca, Lynn",I,DIRECTOR,,,NA,False,
105581,SHAPIRO CAPITAL MANAGEMENT LLC,11183,A,"STUMM, GREGORY, JOHN",I,DIRECTOR,,,NA,False,
105581,SHAPIRO CAPITAL MANAGEMENT LLC,11183,A,"SEARS, CHRISTINA, ELAINE",I,CHIEF COMPLIANCE OFFICER,,,NA,False,
105581,SHAPIRO CAPITAL MANAGEMENT LLC,11183,A,"SHAPIRO, LOUIS, STEVEN",I,"SHAPIRO CAPITAL MANAGEMENT COMPANY, INC",SHAREHOLDER,,04/2017,False,
105581,SHAPIRO CAPITAL MANAGEMENT LLC,11183,A,"MCCARTHY, MICHAEL, ALEXANDER",I,"SHAPIRO CAPITAL MANAGEMENT COMPANY, INC",SHAREHOLDER,,04/2017,False,
105581,SHAPIRO CAPITAL MANAGEMENT LLC,11183,A,"RESOLUTE ACQUISTION, INC",DE,"RESOLUTE INVESTMENT MANAGERS, INC.",SHAREHOLDER,,04/2015,True,
105581,SHAPIRO CAPITAL MANAGEMENT LLC,11183,A,"RESOLUTE TOPCO, INC.",DE,"RESOLUTE ACQUISITION, INC.",SHAREHOLDER,,04/2015,True,
105581,SHAPIRO CAPITAL MANAGEMENT LLC,11183,A,QTIP TR UW SAMUEL R. SHAPIRO,DE,"SHAPIRO CAPITAL MANAGEMENT COMPANY, INC.",SHAREHOLDER,,12/2021,True,
105581,SHAPIRO CAPITAL MANAGEMENT LLC,11183,A,"SHAPIRO, LOUIS, STEVEN",I,QTIP TR UW SAMUEL R. SHAPIRO,TRUSTEE,,10/2025,False,
105581,SHAPIRO CAPITAL MANAGEMENT LLC,11183,A,"Shapiro, Regina",I,QTIP TR UW SAMUEL R. SHAPIRO,TRUSTEE,,10/2025,False,
105603,GARRISON BRADFORD & ASSOCIATES INC,10490,A,"BRADFORD, WILLIAM",I,"PRESIDENT, CHIEF COMPLIANCE OFFICER",12/1985,E,Y,False,wholly_owned
105603,GARRISON BRADFORD & ASSOCIATES INC,10490,A,"LOOI, SHERLI, SF",I,"EXECUTIVE VICE PRESIDENT, SECRETARY",07/2023,B,Y,False,
105603,GARRISON BRADFORD & ASSOCIATES INC,10490,A,"AYALA, PAUL",I,SENIOR VICE PESIDENT,10/2025,NA,N,False,
105609,"JAY A. FISHMAN, LTD",1640,A,"FISHMAN, JAY, ALLEN",I,COO/PRESIDENT,09/1983,E,Y,False,wholly_owned
105609,"JAY A. FISHMAN, LTD",1640,A,"BEDENKO, DIANE, CAROL",I,CCO,01/2019,NA,N,False,
105633,"BROWN CAPITAL MANAGEMENT, LLC",10537,A,ARGENT TRUST COMPANY,DE,BROWN CAPITAL MANAGEMENT ESOP TRUST,TRUSTEE OF BROWN CAPITAL MANAGEMENT ESOP TRUST,,N,True,
105637,"THE HARBOR GROUP, INC.",322,A,"RILEY, TIMOTHY, MICHAEL",I,,PRESIDENT / CHIEF EXECUTIVE OFFICER,,,False,
105637,"THE HARBOR GROUP, INC.",322,A,"MACBEAN, CHRISTOPHER, ROBERT",I,,CHIEF COMPLIANCE OFFICER (02/2024) / CHIEF PLANNING OFFICER,,,False,
105637,"THE HARBOR GROUP, INC.",322,A,"CALLAGHAN, RYAN, JOSEPH",I,,CHIEF INVESTMENT OFFICER,,,False,
105637,"THE HARBOR GROUP, INC.",322,A,TIMOTHY M RILEY REVOCABLE TRUST OF 1998,DE,,SHAREHOLDER,,,True,
105637,"THE HARBOR GROUP, INC.",322,A,CHRISTOPHER R MACBEAN REVOCABLE TRUST OF 2022,DE,,SHAREHOLDER,,,True,
105637,"THE HARBOR GROUP, INC.",322,A,RYAN J CALLAGHAN REVOCABLE TRUST OF 2022,DE,,SHAREHOLDER,,,True,
105643,FINANCIAL SYNERGIES,188,A,"MINTER, MICHAEL, ALAN",I,CHIEF INVESTMENT OFFICER/SHAREHOLDER,02/2003,C,Y,False,parent_brand
105643,FINANCIAL SYNERGIES,188,A,"HIGHTOWER, HEATH, VERNON",I,FINANCIAL ADVISOR/SHAREHOLDER,06/2003,C,Y,False,parent_brand
105643,FINANCIAL SYNERGIES,188,A,"ZSCHIESCHE, BRYAN, DAVID",I,FINANCIAL ADVISOR/SHAREHOLDER,11/2013,C,Y,False,parent_brand
105643,FINANCIAL SYNERGIES,188,A,"VILLARD, BARBARA, MARIE",I,CHIEF COMPLIANCE OFFICER/CHIEF OPERATING OFFICER,01/2016,A,Y,False,
105643,FINANCIAL SYNERGIES,188,A,"ZSCHIESCHE, BRYAN, DAVID",I,PRESIDENT,01/2025,C,Y,False,parent_brand
105643,FINANCIAL SYNERGIES,188,A,"NELSON, KEVIN, ARTHUR",I,FINANCIAL ADVISOR/SHAREHOLDER,01/2025,A,N,False,
105643,FINANCIAL SYNERGIES,188,A,"GOODSON, WILLIAM, NEIL",I,FINANCIAL ADVISOR/SHAREHOLDER,01/2025,A,N,False,
105643,FINANCIAL SYNERGIES,188,A,"VILLARD, BARBARA, MARIE",I,SHAREHOLDER,01/2025,A,Y,False,
105653,BEDEL FINANCIAL CONSULTING INC,7868,A,"KOPS-BEDEL, ELAINE, ETHEL",I,CEO,07/1993,E,Y,False,wholly_owned
105653,BEDEL FINANCIAL CONSULTING INC,7868,A,"WENDLING, WILLIAM, J",I,CHIEF INVESTMENT OFFICER,01/2010,NA,N,False,
105653,BEDEL FINANCIAL CONSULTING INC,7868,A,"BEDEL, EVAN, DENNIS",I,PRESIDENT,09/2022,C,N,False,parent_brand
105653,BEDEL FINANCIAL CONSULTING INC,7868,A,"VANDERPOOL, CASSI, MICHELLE",I,CHIEF OPERATING OFFICER,09/2022,NA,N,False,
105653,BEDEL FINANCIAL CONSULTING INC,7868,A,"COLLIER, RYAN, ALLEN",I,VICE PRESIDENT,09/2022,NA,N,False,
105653,BEDEL FINANCIAL CONSULTING INC,7868,A,"Elfenbein, Lonny, Scott",I,CHIEF COMPLIANCE OFFICER,06/2023,NA,N,False,
105664,"TRUEPOINT, INC.",7066,A,"CHASNOFF, MICHAEL, JAY",I,FOUNDER AND CHAIRMAN,08/1990,C,Y,False,parent_brand
105664,"TRUEPOINT, INC.",7066,A,"EVANS, JOHN, STEWART",I,SHAREHOLDER,01/2007,A,N,False,
105664,"TRUEPOINT, INC.",7066,A,"CONDON, STEVEN, THOMAS",I,CHIEF EXECUTIVE OFFICER & SHAREHOLDER,01/2007,B,Y,False,
105664,"TRUEPOINT, INC.",7066,A,"HADAWAY, JAMES, RUSSELL",I,CHIEF COMPLIANCE OFFICER,01/2019,NA,N,False,
105664,"TRUEPOINT, INC.",7066,A,"KELLER, SCOTT, MICHAEL",I,CHIEF INFORMATION OFFICER & SHAREHOLDER,01/2018,A,Y,False,
105670,PGIM INVESTMENTS LLC,6939,A,"PRUDENTIAL FINANCIAL, INC.",DE,PGIM HOLDING COMPANY LLC,OWNER,E,Y,True,wholly_owned
105674,"CLEARSTEAD; HARTLAND & CO., LLC; CLEARSTEAD ADVISORY SOLUTIONS",6250,A,"FULTON, DAVID, CAMPBELL",I,CHAIRMAN EMERITUS,01/2025,NA,Y,False,
105674,"CLEARSTEAD; HARTLAND & CO., LLC; CLEARSTEAD ADVISORY SOLUTIONS",6250,A,"WOLKEN, STEVEN, FRANCIS",I,CHIEF COMPLIANCE OFFICER,10/2011,NA,Y,False,
105674,"CLEARSTEAD; HARTLAND & CO., LLC; CLEARSTEAD ADVISORY SOLUTIONS",6250,A,"SHEBAK, MICHAEL, PETER",I,"EXECUTIVE MANAGING DIRECTOR, ENTERPRISE SALES",10/2015,NA,Y,False,
105674,"CLEARSTEAD; HARTLAND & CO., LLC; CLEARSTEAD ADVISORY SOLUTIONS",6250,A,"KNAPP, BRADLEY, DAVID",I,"CHIEF EXECUTIVE OFFICER, PRESIDENT",01/2025,NA,Y,False,
105674,"CLEARSTEAD; HARTLAND & CO., LLC; CLEARSTEAD ADVISORY SOLUTIONS",6250,A,"MOSES BUYER HOLDINGS, LLC",DE,MEMBER,02/2022,E,Y,True,wholly_owned
105674,"CLEARSTEAD; HARTLAND & CO., LLC; CLEARSTEAD ADVISORY SOLUTIONS",6250,A,"TIPPIT, CARL, JUSTIN",I,CO-CHAIRMAN,01/2021,NA,Y,False,
105674,"CLEARSTEAD; HARTLAND & CO., LLC; CLEARSTEAD ADVISORY SOLUTIONS",6250,A,"RICE, SATRICIA, ANN",I,"EXECUTIVE MANAGING DIRECTOR, PCS",01/2023,NA,Y,False,
105674,"CLEARSTEAD; HARTLAND & CO., LLC; CLEARSTEAD ADVISORY SOLUTIONS",6250,A,"DESHPANDE, ANEET, PRADEEP",I,CHIEF INVESTMENT OFFICER,02/2024,NA,Y,False,
105674,"CLEARSTEAD; HARTLAND & CO., LLC; CLEARSTEAD ADVISORY SOLUTIONS",6250,A,"WILBANKS, WAYNE, FREEMAN",I,"EXECUTIVE MANAGING DIRECTOR, CAS",04/2024,NA,Y,False,
105674,"CLEARSTEAD; HARTLAND & CO., LLC; CLEARSTEAD ADVISORY SOLUTIONS",6250,A,"SHANNON, MATTHEW, ALAN",I,"EXECUTIVE MANAGING DIRECTOR, ICS",01/2025,NA,Y,False,
105674,"CLEARSTEAD; HARTLAND & CO., LLC; CLEARSTEAD ADVISORY SOLUTIONS",6250,A,"RADEN, CAROLYN, ELAINE",I,CHIEF FINANCIAL OFFICER,12/2025,NA,Y,False,
105674,"CLEARSTEAD; HARTLAND & CO., LLC; CLEARSTEAD ADVISORY SOLUTIONS",6250,A,"GARRETT, BRITTNEY, JEAN",I,CHIEF TRANSFORMATION & CLIENT EXPERIENCE OFFICER,06/2025,NA,Y,False,
105674,"CLEARSTEAD; HARTLAND & CO., LLC; CLEARSTEAD ADVISORY SOLUTIONS",6250,A,"WRIGHT-MCGOWAN, MARGIE",I,CHIEF HUMAN RESOURSCES OFFICER,02/2025,NA,Y,False,
105674,"CLEARSTEAD; HARTLAND & CO., LLC; CLEARSTEAD ADVISORY SOLUTIONS",6250,A,"FLEXPOINT FORD, LLC",DE,"MOSES ULTIMATE HOLDINGS, LLC",MEMBER,,Y,True,
105674,"CLEARSTEAD; HARTLAND & CO., LLC; CLEARSTEAD ADVISORY SOLUTIONS",6250,A,FLEXPOINT FUND IV-A LP,DE,"MOSES ULTIMATE HOLDINGS, LLC",MEMBER,C,Y,True,parent_brand
105674,"CLEARSTEAD; HARTLAND & CO., LLC; CLEARSTEAD ADVISORY SOLUTIONS",6250,A,FLEXPOINT FUND IV-B LP,DE,"MOSES ULTIMATE HOLDINGS, LLC",MEMBER,,Y,True,
105674,"CLEARSTEAD; HARTLAND & CO., LLC; CLEARSTEAD ADVISORY SOLUTIONS",6250,A,"MOSES ULTIMATE HOLDINGS, LLC",DE,"MOSES BUYER HOLDINGS, LLC",MEMBER,E,Y,True,wholly_owned
105674,"CLEARSTEAD; HARTLAND & CO., LLC; CLEARSTEAD ADVISORY SOLUTIONS",6250,A,"HARTLAND MANAGEMENT INVESTORS, LLC",DE,"MOSES ULTIMATE HOLDINGS, LLC",MEMBER,C,Y,True,parent_brand
105675,"PRAXIS INVESTMENT MANAGEMENT, INC.",10516,A,"DILLER, RODNEY, D",I,VICE PRESIDENT/DIRECTOR,06/2008,NA,Y,False,
105675,"PRAXIS INVESTMENT MANAGEMENT, INC.",10516,A,"EVERENCE HOLDINGS, INC.",DE,OWNER,01/2009,E,Y,True,wholly_owned
105675,"PRAXIS INVESTMENT MANAGEMENT, INC.",10516,A,"HORNING, CHAD, MICHAEL",I,ASST SECRETARY/DIRECTOR,01/2014,NA,Y,False,
105675,"PRAXIS INVESTMENT MANAGEMENT, INC.",10516,A,"HOCHSTETLER, KENNETH, DEAN",I,PRESIDENT/DIRECTOR,09/2014,NA,Y,False,
105675,"PRAXIS INVESTMENT MANAGEMENT, INC.",10516,A,"Kubicki, Brian, Michael",I,SECRETARY/CHIEF COMPLIANCE OFFICER,03/2022,NA,Y,False,
105675,"PRAXIS INVESTMENT MANAGEMENT, INC.",10516,A,"Glick Miller, Katherine, Joy",I,ASST SECRETARY,06/2022,NA,Y,False,
105675,"PRAXIS INVESTMENT MANAGEMENT, INC.",10516,A,"Shenk, Aaron, Michael",I,ASSISTANT TREASURER,,,NA,False,
105675,"PRAXIS INVESTMENT MANAGEMENT, INC.",10516,A,"Lehman, Richard, Matthew",I,ASST TREASURER,,,NA,False,
105675,"PRAXIS INVESTMENT MANAGEMENT, INC.",10516,A,"Heisey, Kristen, Marie",I,ASST VICE PRESIDENT/DIRECTOR,,,NA,False,
105675,"PRAXIS INVESTMENT MANAGEMENT, INC.",10516,A,"Bontrager, Benjamin, Joel",I,TREASURER/CFO/DIRECTOR,,,NA,False,
105675,"PRAXIS INVESTMENT MANAGEMENT, INC.",10516,A,"EVERENCE ASSOCIATION, INC.",DE,"EVERENCE HOLDINGS, INC.",OWNER,E,,True,wholly_owned
105690,TOCQUEVILLE ASSET MANAGEMENT LP,312,A,"KLEINSCHMIDT, ROBERT, WILLIAM",I,,TOCQUEVILLE MANAGEMENT CORP.,,SHAREHOLDER,False,
105690,TOCQUEVILLE ASSET MANAGEMENT LP,312,A,"KLEINSCHMIDT, ALEXANDER, WILLIAM",I,,ROBERT W. KLEINSCHMIDT IRREVOCABLE DYNASTY TRUST,,TRUSTEE,False,
105690,TOCQUEVILLE ASSET MANAGEMENT LP,312,A,"Kleinschmidt, Lara, R",I,ROBERT W. KLEINSCHMIDT IRREVOCABLE DYNASTY TRUST,TRUSTEE,,N,False,
105690,TOCQUEVILLE ASSET MANAGEMENT LP,312,A,"Kleinschmidt, Kim, Alan",I,ROBERT W. KLEINSCHMIDT IRREVOCABLE DYNASTY TRUST,TRUSTEE,,N,False,
105716,"BROOKS, MOORE & ASSOCIATES, INC.",7605,A,"BROOKS, JAY, WILLIAM",I,MANAGING DIRECTOR,03/1986,C,Y,False,parent_brand
105716,"BROOKS, MOORE & ASSOCIATES, INC.",7605,A,"MOORE, RICHARD, LOGAN",I,MANAGING DIRECTOR,08/1995,D,Y,False,wholly_owned
105716,"BROOKS, MOORE & ASSOCIATES, INC.",7605,A,"Brooks, Jay, William",I,"CHIEF COMPLIANCE OFFICER, VP, PORTFOLIO MANAGER",11/2018,A,Y,False,
105729,CARLSON INVESTMENTS,7042,A,"CARLSON, ROSAMOND, CHENOWITH",I,SHAREHOLDER,03/2006,B,Y,False,
105729,CARLSON INVESTMENTS,7042,A,"CARLSON, DAVID, LITTLEFIELD",I,CHAIRMAN,04/1989,C,Y,False,parent_brand
105729,CARLSON INVESTMENTS,7042,A,"MULLINS, JAMES, ROGER",I,PRESIDENT/CCO,09/2004,D,Y,False,wholly_owned
105807,"SEARCY FINANCIAL SERVICES, INC.",3049,A,"SHAFFER, MARCUS, CLINTON",I,PRINCIPAL / SECRETARY / TREASURER / CFO,12/2021,D,Y,False,wholly_owned
105807,"SEARCY FINANCIAL SERVICES, INC.",3049,A,"KMETTY, JESSICA, ANN",I,PRESIDENT / CHIEF EXECUTIVE OFFICER,12/2021,NA,Y,False,
105807,"SEARCY FINANCIAL SERVICES, INC.",3049,A,"FALES, JOHN, CHRISTOPHER",I,PRINCIPAL / DIRECTOR OF FINANCIAL PLANNING,12/2021,B,Y,False,
105807,"SEARCY FINANCIAL SERVICES, INC.",3049,A,"BROOKE, RYAN, WAYNE",I,PRINCIPAL / CIO,12/2021,B,N,False,
105807,"SEARCY FINANCIAL SERVICES, INC.",3049,A,JESSICA A KMETTY LIVING TRUST DTD,DE,REVOCABLE LIVING TRUST,12/2021,B,N,True,
105807,"SEARCY FINANCIAL SERVICES, INC.",3049,A,"STELTING, TAMARA, SUE",I,CHIEF COMPLIANCE OFFICER & CHIEF OPERATING OFFICER,01/2025,NA,Y,False,
105807,"SEARCY FINANCIAL SERVICES, INC.",3049,A,"KMETTY, JESSICA, ANN",I,JESSICA A KMETTY LIVING TRUST DTD,TRUSTEE,E,Y,False,wholly_owned
105710,SHEETS SMITH WEALTH MANAGEMENT,3658,A,"SHEETS, JOHN, RICHARD",I,CHAIRMAN,09/1982,C,Y,False,parent_brand
105710,SHEETS SMITH WEALTH MANAGEMENT,3658,A,"ANTHONY, PAUL, THOMAS",I,PRESIDENT,01/2018,NA,Y,False,
105710,SHEETS SMITH WEALTH MANAGEMENT,3658,A,"SHEETS, TRENT, RYAN",I,WEALTH MANAGER,05/2013,C,Y,False,parent_brand
105710,SHEETS SMITH WEALTH MANAGEMENT,3658,A,"SHEETS, STEPHEN, TODD",I,MINORITY OWNER,12/2015,C,Y,False,parent_brand
105710,SHEETS SMITH WEALTH MANAGEMENT,3658,A,"HEWETT, ALLISON, HUGHES",I,CHIEF COMPLIANCE OFFICER,01/2018,NA,Y,False,
105800,MILLER HOWARD INVESTMENTS INC,1521,A,"HAMADA, HELEN",I,DIRECTOR/CHAIR,04/1993,NA,N,False,
105800,MILLER HOWARD INVESTMENTS INC,1521,A,"LESLIE, JOHN, EDWARD",I,DIRECTOR/PORTFOLIO,12/2018,NA,N,False,
105800,MILLER HOWARD INVESTMENTS INC,1521,A,"JENIFER, LUAN, ELIZABETH",I,DIRECTOR/PRESIDENT/CEO,06/2016,NA,Y,False,
105800,MILLER HOWARD INVESTMENTS INC,1521,A,"ATKINS, CHARLES, MICHAEL",I,CHIEF COMPLIANCE OFFICER,05/2018,NA,Y,False,
105800,MILLER HOWARD INVESTMENTS INC,1521,A,"HELHOSKI, BRIAN, EUGENE",I,CHIEF FINANCIAL OFFICER,05/2018,NA,Y,False,
105800,MILLER HOWARD INVESTMENTS INC,1521,A,"HUGHES, DANIELLE, FRANCES",I,DIRECTOR,11/2018,NA,N,False,
105800,MILLER HOWARD INVESTMENTS INC,1521,A,"MILLER/HOWARD INVESTMENTS, INC. EMPLOYEE STOCK OWNERSHIP TRUST",DE,TRUST,11/2018,E,Y,True,wholly_owned
105800,MILLER HOWARD INVESTMENTS INC,1521,A,"HOROWITZ, EVA, MARIE",I,DIRECTOR/CHIEF OPERATING OFFICER/SECRETARY,01/2020,NA,Y,False,
105800,MILLER HOWARD INVESTMENTS INC,1521,A,"JOHNSTON, CATHERINE, MARI",I,CHIEF MARKETING OFFICER,06/2021,NA,Y,False,
105800,MILLER HOWARD INVESTMENTS INC,1521,A,"POWELL, GREGORY, LEE",I,CHIEF INVESTMENT OFFICER,11/2020,NA,Y,False,
105800,MILLER HOWARD INVESTMENTS INC,1521,A,"ROTH, BETH-ANN",I,DIRECTOR,06/2022,NA,N,False,
105800,MILLER HOWARD INVESTMENTS INC,1521,A,SPINNAKER TRUST,DE,TRUSTEE,11/2018,NA,N,True,mutual_structure
105866,YOUNG RICHARD C & CO LTD,6945,A,"YOUNG, RICHARD, CARLYLE",I,CHAIRMAN,11/1989,C,Y,False,parent_brand
105866,YOUNG RICHARD C & CO LTD,6945,A,"YOUNG, MATTHEW, ALEXANDER",I,PRESIDENT & CEO,07/1997,NA,Y,False,
105866,YOUNG RICHARD C & CO LTD,6945,A,"STACK, CHRISTOPHER, JOHN",I,SENIOR VICE PRESIDENT / CHIEF COMPLIANCE OFFICER,01/2007,NA,Y,False,
105866,YOUNG RICHARD C & CO LTD,6945,A,"EVANS, AMY, LYNN",I,SENIOR VICE PRESIDENT,01/2007,NA,Y,False,
105691,MARK ASSET MANAGEMENT LP,10660,A,"MARK, MORRIS, NMN",I,"LIMITED PARTNER, PRESIDENT, AND CO-CHIEF INVESTMENT OFFICER",11/2018,C,Y,False,parent_brand
105691,MARK ASSET MANAGEMENT LP,10660,A,"MARK, SUSAN, LINDA",I,LIMITED PARTNER,11/2018,C,Y,False,parent_brand
105691,MARK ASSET MANAGEMENT LP,10660,A,MARK ASSET MANAGEMENT GP LLC,DE,GENERAL PARTNER,11/2018,NA,Y,True,mutual_structure
105691,MARK ASSET MANAGEMENT LP,10660,A,"MARK, MATTHEW, COLIN",I,EXECUTIVE CHAIRMAN AND CO- CHIEF INVESTMENT OFFICER,04/2025,NA,Y,False,
105691,MARK ASSET MANAGEMENT LP,10660,A,"BILLET, MOSHE, HILLEL",I,"CHIEF FINANCIAL OFFICER, CHIEF COMPLIANCE OFFICER",01/2026,NA,Y,False,
105691,MARK ASSET MANAGEMENT LP,10660,A,"MARK, MORRIS, NMN",I,MARK ASSET MANAGEMENT GP LLC,MANAGING MEMBER,D,Y,False,wholly_owned
105691,MARK ASSET MANAGEMENT LP,10660,A,"MARK, SUSAN, LINDA",I,MARK ASSET MANAGEMENT GP LLC,MEMBER,D,Y,False,wholly_owned
105768,VAN CLEEF ASSET MANAGEMENT INC,328,A,"BURKE, MARTIN, JOHN",I,DIRECTOR,08/1993,NA,N,False,
105768,VAN CLEEF ASSET MANAGEMENT INC,328,A,"SERGO, LINO",I,DIRECTOR OF RESEARCH,12/2010,B,Y,False,
105768,VAN CLEEF ASSET MANAGEMENT INC,328,A,"HAUCK, GEOFFREY, C",I,PRESIDENT/CIO,12/2010,D,Y,False,wholly_owned
105768,VAN CLEEF ASSET MANAGEMENT INC,328,A,"BURKE, MARTIN, J",I,EXECUTIVE VICE PRESIDENT,12/2010,B,Y,False,
105768,VAN CLEEF ASSET MANAGEMENT INC,328,A,"BORELLI, MICHELLE, AILEEN",I,CHIEF COMPLIANCE OFFICER,12/2012,NA,Y,False,
105707,"OGOREK WEALTH MANAGEMENT, LLC",4924,A,"OGOREK, ANTHONY, JOSEPH",I,FOUNDER & CHIEF INVESTMENT OFFICER & CHIEF COMPLIANCE OFFICER,03/2002,E,Y,False,wholly_owned
105707,"OGOREK WEALTH MANAGEMENT, LLC",4924,A,"CHENEY, ALICIA",I,FINANCIAL OPERATIONS MANAGER,09/2020,A,N,False,
105707,"OGOREK WEALTH MANAGEMENT, LLC",4924,A,"VIKSJO, JEFFREY, HAROLD",I,INVESTMENT ANALYST,09/2020,B,N,False,
105774,ROSENBLUM SILVERMAN SUTTON SF INC,7610,A,"HUFF, PHILIP, ANTHONY",I,EXECUTIVE VICE PRESIDENT AND CHIEF FINANCIAL OFFICER,08/2024,C,Y,False,parent_brand
105774,ROSENBLUM SILVERMAN SUTTON SF INC,7610,A,"BERNDT, HOLGER, NMN",I,PRESIDENT AND CHIEF INVESTMENT OFFICER,08/2024,C,Y,False,parent_brand
105774,ROSENBLUM SILVERMAN SUTTON SF INC,7610,A,"STILWELL, JOEL, DANIEL",I,EXECUTIVE VICE PRESIDENT AND CHIEF COMPLIANCE OFFICER,08/2024,C,Y,False,parent_brand
105792,WITTENBERG INVESTMENT MANAGEMENT INC,9862,A,"WITTENBERG, JOEL",I,PRESIDENT & CHIEF COMPLIANCE OFFICER,04/1988,E,Y,False,wholly_owned
105818,TORRAY INVESTMENT PARTNERS LLC,8545,A,"BAILEY, JAMES, DAVID",I,"PORTFOLIO MANAGER, DIRECTOR OF RESEARCH",10/2021,B,N,False,
105818,TORRAY INVESTMENT PARTNERS LLC,8545,A,"Gallagher, Janet, Marie",I,DIRECTOR OF INVESMENT OPERATIONS,07/2023,A,N,False,
105818,TORRAY INVESTMENT PARTNERS LLC,8545,A,"HENDON, SHAWN, MICHAEL",I,PRESIDENT,03/2019,B,Y,False,
105818,TORRAY INVESTMENT PARTNERS LLC,8545,A,"LENT, JEFFREY, DOUGLAS",I,PORTFOLIO MANAGER,07/2010,B,Y,False,
105818,TORRAY INVESTMENT PARTNERS LLC,8545,A,"Zaczynski, Brian, Roland",I,PORTFOLIO MANAGER,04/2019,B,N,False,
105818,TORRAY INVESTMENT PARTNERS LLC,8545,A,"Scalise, LETITIA, BRECKENRIDGE",I,"DIRECTOR, CLIENT RELATIONS AND MARKETING",03/2019,A,N,False,
105818,TORRAY INVESTMENT PARTNERS LLC,8545,A,"CLARK, WILL, S",I,CHIEF COMPLIANCE OFFICER,10/2023,NA,N,False,
105818,TORRAY INVESTMENT PARTNERS LLC,8545,A,"SEEB, JASON, B",I,RESEARCH ANALYST,07/2025,NA,N,False,
105864,"S. R. SCHILL & ASSOCIATES, INC.",7068,A,"BAKER, EVA, VIVIAN",I,TREASURER,05/1999,B,Y,False,
