name,entity,type,category
GLOBALT Investments LLC / GA,institution,,active
GLOBE LIFE INC.,institution,,strategic
GLOBEFLEX CAPITAL L P,institution,,active
GLP Holdings LLLP,institution,,uncategorized
"GM Advisory Group, LLC",institution,,wealth_management
"GM Advisory Group, LLC",institution,,wealth_management
GMT CAPITAL CORP,institution,,active
"GODSEY & GIBB, INC",institution,,strategic
"GODSEY & GIBB, INC",institution,,strategic
"GOODNOW INVESTMENT GROUP, LLC",institution,,wealth_management
GP Brinson Investments LLC,institution,,active
"GPI CAPITAL, L.P.",institution,,active
"GPM Growth Investors, Inc.",institution,,strategic
"GPS Wealth Strategies Group, LLC",institution,,wealth_management
"GPS Wealth Strategies Group, LLC",institution,,wealth_management
"GRANDFIELD & DODD, LLC",institution,,uncategorized
"GRANVILLE CAPITAL, INC.",institution,,active
"GRATIA CAPITAL, LLC",institution,,active
GREAT AMERICAN INSURANCE CO,institution,,pension_insurance
GREAT EASTERN LIFE ASSURANCE Co Ltd,institution,,strategic
GREAT EASTERN TRUST PRIVATE Ltd,institution,,endowment_foundation
"GREAT HILL PARTNERS, L.P.",institution,,active
GREAT POINT PARTNERS LLC,institution,,active
"GREAT VALLEY ADVISOR GROUP, INC.",institution,,strategic
"GREATMARK INVESTMENT PARTNERS, INC.",institution,,active
"GREATMARK INVESTMENT PARTNERS, INC.",institution,,active
GREENLEAF TRUST,institution,,endowment_foundation
GREENWOOD CAPITAL ASSOCIATES LLC,institution,,active
GREENWOOD GEARHART INC,institution,,strategic
GREENWOODS INVESTMENTS SG PTE. LTD.,institution,,active
GREENWOODS INVESTMENTS SG PTE. LTD.,institution,,active
GRIES FINANCIAL LLC,institution,,uncategorized
"GRIZZLYROCK CAPITAL, LLC",institution,,active
GROUP ONE TRADING LLC,institution,,uncategorized
"GS Investments, Inc.",institution,,active
GSK plc,institution,,uncategorized
GTS SECURITIES LLC,institution,,uncategorized
GUARDIAN CAPITAL LP,institution,,active
"GUARDIAN POINT CAPITAL, LP",institution,,active
GUGGENHEIM CAPITAL LLC,institution,,active
"GV Management Company, L.L.C.",institution,,active
GWN SECURITIES INC.,institution,,strategic
"Gadsden, LLC",institution,,uncategorized
"Gadsden, LLC",institution,,uncategorized
Gainplan LLC,institution,,uncategorized
Galaxy Digital GP LLC,institution,,uncategorized
Galaxy Digital Holdings LP,institution,,uncategorized
Galaxy Digital Inc.,institution,,strategic
Galaxy Digital LLC,institution,,uncategorized
Galaxy Digital Trading Cayman LLC,institution,,uncategorized
"Galaxy Digital, LP",institution,,uncategorized
Galaxy Group Investments LLC,institution,,active
Galilei Investment Office LLP,institution,,active
Galileo (PTC) Ltd,institution,,strategic
"Gallagher Benefit Services, Inc.",institution,,strategic
Gallatin Point Capital LLC,institution,,active
"Gallo Partners, LP",institution,,active
"Galvin, Gaustad & Stein, LLC",institution,,uncategorized
"Game Creek Capital, LP",institution,,active
"Garde Capital, Inc.",institution,,active
Garden State Investment Advisory Services LLC,institution,,wealth_management
"GatePass Capital, LLC",institution,,active
"Gateway Wealth Partners, LLC",institution,,wealth_management
Gavilan Investment Partners LLC,institution,,active
Gemini GP Ltd,institution,,strategic
Gemsstock Ltd.,institution,,strategic
"Gen IV Investment Opportunities, LLC",institution,,active
Gen-Wealth Partners Inc,institution,,wealth_management
"GenTrust, LLC",institution,,endowment_foundation
"GenWealth Group, Inc.",institution,,wealth_management
"General Catalyst Group Management, LLC",institution,,active
"General Catalyst Group Management, LLC",institution,,active
General Electric Co,institution,,uncategorized
General Equity Holdings LP,institution,,uncategorized
General Equity Holdings LP,institution,,uncategorized
General Motors Holdings LLC,institution,,uncategorized
"General Partner, Inc.",institution,,strategic
General Pension Society PZU Joint Stock Co,institution,,pension_insurance
"Generali Investments CEE, investicni spolecnost, a.s.",institution,,active
Generali Investments Towarzystwo Funduszy Inwestycyjnych,institution,,active
"Generali Investments, Management Co LLC",institution,,active
Generali Powszechne Towarzystwo Emerytalne,institution,,uncategorized
"Generations Wealth, LLC",institution,,wealth_management
"Geneva Partners, LLC",institution,,active
Genoa Capital Gestora de Recursos Ltda.,institution,,active
Genworth Financial Inc,institution,,strategic
Genworth Financial Inc,institution,,strategic
Geo Capital Gestora de Recursos Ltd,institution,,active
Geo Capital Gestora de Recursos Ltd,institution,,active
George Kaiser Family Foundation,institution,,endowment_foundation
Georgetown University,institution,,endowment_foundation
"Geremia Financial Services, LLC",institution,,wealth_management
Gervasini Geoffrey Todd,institution,,uncategorized
"Gibson Capital, LLC",institution,,active
Gifford Fong Associates,institution,,active
"Gigafund Management Company, LLC",institution,,active
"Gilbert & Cook, Inc.",institution,,strategic
"Gilbert & Cook, Inc.",institution,,strategic
Gildi - lifeyrissjodur,institution,,uncategorized
Gilead Therapeutics A1 Unlimited Co,institution,,uncategorized
Gimbal Financial,institution,,uncategorized
Gimbel Daniel Scott,institution,,uncategorized
Giverny Capital Inc.,institution,,active
Gladstone Institutional Advisory LLC,institution,,wealth_management
Glassman Wealth Services,institution,,wealth_management
"Gleason Group, Inc.",institution,,strategic
Glencore plc,institution,,uncategorized
Glenorchy Capital Ltd,institution,,active
"Global Assets Advisory, LLC",institution,,wealth_management
"Global Endowment Management, LP",institution,,endowment_foundation
"Global Financial Private Client, LLC",institution,,uncategorized
"Global Financial Private Client, LLC",institution,,uncategorized
Global Frontier Investments LLC,institution,,active
Global Frontier Investments LLC,institution,,active
Global IMC LLC,institution,,uncategorized
Global Media & Entertainment Investments Ltd,institution,,active
Global Media & Entertainment Investments Trust,institution,,endowment_foundation
"Global Retirement Partners, LLC",institution,,pension_insurance
"Global Strategic Investment Solutions, LLC",institution,,active
Global Wealth Strategies & Associates,institution,,wealth_management
Global X (AUS) Pty Ltd,institution,,strategic
Global X Investments Canada Inc.,institution,,active
"Global X Japan Co., Ltd.",institution,,strategic
Global X Management (AUS) Ltd,institution,,active
Global X Management CO LLC,institution,,active
GoalVest Advisory LLC,institution,,wealth_management
Gobi Capital LLC,institution,,active
"Godfrey Financial Associates, Inc.",institution,,strategic
"Goehring & Rozencwajg Associates, LLC",institution,,active
Goepper Burkhardt LLC,institution,,uncategorized
Golden Bell Financial Planning LLC,institution,,wealth_management
Golden Reserve Retirement LLC,institution,,pension_insurance
Golden State Equity Partners,institution,,active
Golden Unicorn (BVI) Ltd,institution,,strategic
"Goodman Advisory Group, LLC",institution,,wealth_management
Goodman Financial Corp,institution,,strategic
Goodman Financial Corp,institution,,strategic
Goodwin Investment Advisory,institution,,wealth_management
Google LLC,institution,,uncategorized
GordonMD Global Investments LP,institution,,active
Gorzynski Michael,institution,,uncategorized
"Gould Capital, LLC",institution,,active
Gouws Capital LLC,institution,,active
"Grace & Mercy Foundation, Inc.",institution,,endowment_foundation
Gradient Investments LLC,institution,,active
Graetz Wealth LLC,institution,,wealth_management
"Grafton Street Partners Fund, LP",institution,,active
"Grafton Street Partners Management Company, LLC",institution,,active
Gragg & Gragg L.L.P.,institution,,uncategorized
Graham Holdings Co,institution,,uncategorized
Graham Holdings Co Master Retirement Trust,institution,,pension_insurance
Gramercy Funds Management LLC,institution,,active
Gramm Jefferson,institution,,uncategorized
Grand Central Investment Group,institution,,wealth_management
"Graney & King, LLC",institution,,uncategorized
"Grange Capital, LLC",institution,,active
Granger Management LLC,institution,,active
Granite FO LLC,institution,,uncategorized
"Granite Investment Partners, LLC",institution,,active
"Grant/GrossMendelsohn, LLC",institution,,uncategorized
"Grantham, Mayo, Van Otterloo & Co. LLC",institution,,strategic
Graphene Investments SAS,institution,,active
"Graves Light Lenhart Wealth, Inc.",institution,,wealth_management
Gray Adam,institution,,uncategorized
Gray Foundation,institution,,endowment_foundation
"Gray Private Wealth, LLC",institution,,wealth_management
Grayhawk Investment Strategies Inc.,institution,,active
Graypoint LLC,institution,,uncategorized
"Great Diamond Partners, LLC",institution,,active
Great Hill Capital LLC,institution,,active
"Great Lakes Retirement, Inc.",institution,,pension_insurance
"Great Lakes Retirement, Inc.",institution,,pension_insurance
Great Mountain Partners LLC,institution,,active
"Green Alpha Advisors, LLC",institution,,hedge_fund
Greencape Capital Pty Ltd,institution,,active
"Greenfield FTC, Inc.",institution,,strategic
Greenhouse Funds LLLP,institution,,uncategorized
"Greenline Partners, LLC",institution,,active
"Greenstone Partners & Co., LLC",institution,,active
"Greenstone Partners & Co., LLC",institution,,active
"Greenstone Partners, L.P.",institution,,active
Greenvale Capital LLP,institution,,active
Greenvale Capital LLP,institution,,active
"Grey Rock Energy Management, LLC",institution,,active
"Greykasell Wealth Strategies, Inc.",institution,,wealth_management
Greylock XIV GP LLC,institution,,uncategorized
"Gridiron Partners, LLC",institution,,active
"Griffith & Werner, Inc.",institution,,strategic
Groom Simon,institution,,uncategorized
"Ground Swell Capital, LLC",institution,,active
Groupe Bruxelles Lambert,institution,,uncategorized
Groupe des Assurances du Credit Mutuel,institution,,uncategorized
Groupe la Francaise,institution,,uncategorized
"Grove Street Fiduciary, LLC",institution,,uncategorized
"Grunden Financial Advisory, Inc.",institution,,wealth_management
"Grupo Empresarial Santander, S.L.",institution,,uncategorized
"Gruss & Co., LLC",institution,,strategic
Gryphon Financial Partners LLC,institution,,active
"Guardian Capital, LLC",institution,,active
Guardian Life Insurance Co of America,institution,,pension_insurance
Guardian Life Insurance Co of America,institution,,pension_insurance
Guardian Partners Inc.,institution,,active
"Guardian Point, L.P.",institution,,uncategorized
"Guggenheim Funds Distributors, LLC",institution,,uncategorized
"GuidedMoney, LLC",institution,,uncategorized
"Gullane Capital, LLC",institution,,active
GuoLine Advisory Pte Ltd,institution,,wealth_management
"Gutierrez Wealth Advisory, LLC",institution,,wealth_management
"H Capital V GP, L.P.",institution,,active
"H PARTNERS MANAGEMENT, LLC",institution,,active
H Squared Management LP,institution,,active
"H&F Corporate Investors IX, Ltd.",institution,,strategic
"H&F Corporate Investors VIII, Ltd.",institution,,strategic
"H&F Corporate Investors X, Ltd.",institution,,strategic
"H&H International Investment, LLC",institution,,active
H/2 CREDIT MANAGER LP,institution,,uncategorized
HAHN CAPITAL MANAGEMENT LLC,institution,,hedge_fund
HALL LAURIE J TRUSTEE,institution,,endowment_foundation
HALSTED SCOTT S,institution,,uncategorized
HAMBLIN WATSA INVESTMENT COUNSEL LTD,institution,,active
"HAMEL ASSOCIATES, INC.",institution,,strategic
HANCOCK WHITNEY CORP,institution,,strategic
"HANOVER INSURANCE CO, THE",institution,,pension_insurance
"HANOVER INSURANCE GROUP, INC.",institution,,pension_insurance
"HAP Trading, LLC",institution,,uncategorized
"HAP Trading, LLC",institution,,uncategorized
HARBOR ADVISORY CORP /MA/,institution,,wealth_management
"HARBOR INVESTMENT ADVISORY, LLC",institution,,wealth_management
"HARBOR INVESTMENT ADVISORY, LLC",institution,,wealth_management
"HARBOUR INVESTMENTS, INC.",institution,,active
"HARBOUR INVESTMENTS, INC.",institution,,active
HARTLINE INVESTMENT CORP/,institution,,active
HARVARD MANAGEMENT CO INC,institution,,endowment_foundation
HARVEST MANAGEMENT LLC,institution,,active
"HATCH COVE CAPITAL, LLC",institution,,active
"HAZLETT, BURT & WATSON, INC.",institution,,strategic
HBK INVESTMENTS L P,institution,,active
HBK Sorce Advisory LLC,institution,,wealth_management
HCC Manager LLC ,institution,,uncategorized
HCEP Management Ltd,institution,,active
"HEADINVEST, LLC",institution,,uncategorized
HEALTHCARE OF ONTARIO PENSION PLAN TRUST FUND,institution,,pension_insurance
"HEFFERNAN ADVISORY, INC",institution,,wealth_management
HEITMAN LLC,institution,,uncategorized
"HF Advisory Group, LLC",institution,,wealth_management
"HF Capital, LLC",institution,,active
HIGH COAST LIMITED PARTNERSHIP,institution,,active
HIGHCREST INVESTORS LLC,institution,,uncategorized
HIGHLAND ASSOCIATES INC,institution,,strategic
"HIGHLAND PEAK CAPITAL, LLC",institution,,active
HIGHLINE WEALTH PARTNERS LLC,institution,,wealth_management
HILLMAN CO,institution,,uncategorized
HILLTOP SECURITIES INC.,institution,,strategic
HIMENSION CAPITAL (SINGAPORE) PTE. LTD.,institution,,active
HOERTKORN RICHARD CHARLES,institution,,uncategorized
HOERTKORN RICHARD CHARLES,institution,,uncategorized
"HOEY INVESTMENTS, INC",institution,,active
"HOGE FINANCIAL SERVICES, LLC",institution,,wealth_management
"HOGE FINANCIAL SERVICES, LLC",institution,,wealth_management
HOME BANCSHARES INC,institution,,strategic
"HORAN Wealth, LLC",institution,,wealth_management
"HORAN Wealth, LLC",institution,,wealth_management
HORIZON BANCORP INC /IN/,institution,,strategic
"HORIZON FINANCIAL SERVICES, LLC",institution,,wealth_management
"HOURGLASS CAPITAL, LLC",institution,,active
"HOWARD BAILEY SECURITIES, LLC",institution,,uncategorized
"HOWARD BAILEY SECURITIES, LLC",institution,,uncategorized
"HOWARD FINANCIAL SERVICES, LTD.",institution,,wealth_management
HOWE & RUSLING INC,institution,,strategic
HOWELL ELIZABETH KENAN,institution,,uncategorized
HPC Germany GmbH & Co. KG,institution,,strategic
"HPS Group GP, LLC",institution,,uncategorized
"HPS Investment Partners, LLC",institution,,active
"HPS Investment Partners, LLC",institution,,active
"HPS Mezzanine Management III, LLC",institution,,active
HRT FINANCIAL LP,institution,,uncategorized
HRT FINANCIAL LP,institution,,uncategorized
